1.557128400000000000e+07,2.818071842193603516e+00
1.563059200000000000e+07,2.821205854415893555e+00
1.567821000000000000e+07,2.829018354415893555e+00
1.577575000000000000e+07,2.831866025924682617e+00
1.577523500000000000e+07,2.856473445892333984e+00
1.580990900000000000e+07,2.905411005020141602e+00
1.563168500000000000e+07,2.974067211151123047e+00
1.575092100000000000e+07,3.011404037475585938e+00
1.566408300000000000e+07,3.022871732711791992e+00
1.559136000000000000e+07,3.054998159408569336e+00
1.568978100000000000e+07,3.061469554901123047e+00
1.559501000000000000e+07,3.065520048141479492e+00
1.556887800000000000e+07,3.076651334762573242e+00
1.561179400000000000e+07,3.113165616989135742e+00
1.570317700000000000e+07,3.115720748901367188e+00
1.559232600000000000e+07,3.137767791748046875e+00
1.575260100000000000e+07,3.171805381774902344e+00
1.563169300000000000e+07,3.186582088470458984e+00
1.563789100000000000e+07,3.196482658386230469e+00
1.567129300000000000e+07,3.196534872055053711e+00
1.560534100000000000e+07,3.198117733001708984e+00
1.577814200000000000e+07,3.219445466995239258e+00
1.577789300000000000e+07,3.229099512100219727e+00
1.573522100000000000e+07,3.231392860412597656e+00
1.577040600000000000e+07,3.236542701721191406e+00
1.562769900000000000e+07,3.278532981872558594e+00
1.557108100000000000e+07,3.281713724136352539e+00
1.564206300000000000e+07,3.286283016204833984e+00
1.578570500000000000e+07,3.291154384613037109e+00
1.562272900000000000e+07,3.314255237579345703e+00
1.576319400000000000e+07,3.322965621948242188e+00
1.577829000000000000e+07,3.327357292175292969e+00
1.575047600000000000e+07,3.365549564361572266e+00
1.580077300000000000e+07,3.381880760192871094e+00
1.575730600000000000e+07,3.394493818283081055e+00
1.567475000000000000e+07,3.412316083908081055e+00
1.567176900000000000e+07,3.417263269424438477e+00
1.580368200000000000e+07,3.419539451599121094e+00
1.568316800000000000e+07,3.447443246841430664e+00
1.569338200000000000e+07,3.461750507354736328e+00
1.569016900000000000e+07,3.475975990295410156e+00
1.565476000000000000e+07,3.484400749206542969e+00
1.580207100000000000e+07,3.487379550933837891e+00
1.567243200000000000e+07,3.492567062377929688e+00
1.577140900000000000e+07,3.531085968017578125e+00
1.575359100000000000e+07,3.546713590621948242e+00
1.576525700000000000e+07,3.567919492721557617e+00
1.558954100000000000e+07,3.578400135040283203e+00
1.578877600000000000e+07,3.589585304260253906e+00
1.576204500000000000e+07,3.595191240310668945e+00
1.565641700000000000e+07,3.596642255783081055e+00
1.573360200000000000e+07,3.603931427001953125e+00
1.571627600000000000e+07,3.637638330459594727e+00
1.576239200000000000e+07,3.666919946670532227e+00
1.568286000000000000e+07,3.673279762268066406e+00
1.576844900000000000e+07,3.687176942825317383e+00
1.563676700000000000e+07,3.724626779556274414e+00
1.580822300000000000e+07,3.735735893249511719e+00
1.559753600000000000e+07,3.739497184753417969e+00
1.577426200000000000e+07,3.750242948532104492e+00
1.578901400000000000e+07,3.793289899826049805e+00
1.574045800000000000e+07,3.796363592147827148e+00
1.557872200000000000e+07,3.805281877517700195e+00
1.570646400000000000e+07,3.817911386489868164e+00
1.570660200000000000e+07,3.819732666015625000e+00
1.563647800000000000e+07,3.829810857772827148e+00
1.556968200000000000e+07,3.883997678756713867e+00
1.573036000000000000e+07,3.893430471420288086e+00
1.571551900000000000e+07,3.902568340301513672e+00
1.564868100000000000e+07,3.910057544708251953e+00
1.565204800000000000e+07,3.934579372406005859e+00
1.568254000000000000e+07,3.946517467498779297e+00
1.557524300000000000e+07,3.947139501571655273e+00
1.573583700000000000e+07,3.948690414428710938e+00
1.560798600000000000e+07,3.952003240585327148e+00
1.578533900000000000e+07,3.995257139205932617e+00
1.564171500000000000e+07,3.997223854064941406e+00
1.570173800000000000e+07,4.007548332214355469e+00
1.572388400000000000e+07,4.014094829559326172e+00
1.576723100000000000e+07,4.015525817871093750e+00
1.579068900000000000e+07,4.025008201599121094e+00
1.570004600000000000e+07,4.057919025421142578e+00
1.575116700000000000e+07,4.077388286590576172e+00
1.564656300000000000e+07,4.078195571899414062e+00
1.576104700000000000e+07,4.111845970153808594e+00
1.561481300000000000e+07,4.122866153717041016e+00
1.581411600000000000e+07,4.127629280090332031e+00
1.568451200000000000e+07,4.176126956939697266e+00
1.574041100000000000e+07,4.195387840270996094e+00
1.575113700000000000e+07,4.212694644927978516e+00
1.578197500000000000e+07,4.244330406188964844e+00
1.578536700000000000e+07,4.251622200012207031e+00
1.558885400000000000e+07,4.294338226318359375e+00
1.569077200000000000e+07,4.332685470581054688e+00
1.569929400000000000e+07,4.338972091674804688e+00
1.558812300000000000e+07,4.344832420349121094e+00
1.566319400000000000e+07,4.346586227416992188e+00
1.558519200000000000e+07,4.354505538940429688e+00
1.559124800000000000e+07,4.357930660247802734e+00
1.571575000000000000e+07,4.377137184143066406e+00
1.571013800000000000e+07,4.389702320098876953e+00
1.560002700000000000e+07,4.428234100341796875e+00
1.560774600000000000e+07,4.435763835906982422e+00
1.558057900000000000e+07,4.440155982971191406e+00
1.572156900000000000e+07,4.464024543762207031e+00
1.557157100000000000e+07,4.475722789764404297e+00
1.579724600000000000e+07,4.519330501556396484e+00
1.569037200000000000e+07,4.550157546997070312e+00
1.564910100000000000e+07,4.562178134918212891e+00
1.562154600000000000e+07,4.567371845245361328e+00
1.558355200000000000e+07,4.569300651550292969e+00
1.558729700000000000e+07,4.590887546539306641e+00
1.579063000000000000e+07,4.614241123199462891e+00
1.561841000000000000e+07,4.621635437011718750e+00
1.564943000000000000e+07,4.622133255004882812e+00
1.559826600000000000e+07,4.653413772583007812e+00
1.558744300000000000e+07,4.657004356384277344e+00
1.561367300000000000e+07,4.664421081542968750e+00
1.579486800000000000e+07,4.668662071228027344e+00
1.566518100000000000e+07,4.679224491119384766e+00
1.570408100000000000e+07,4.742990493774414062e+00
1.560527600000000000e+07,4.755766868591308594e+00
1.559857400000000000e+07,4.768912315368652344e+00
1.576422600000000000e+07,4.810279369354248047e+00
1.561131800000000000e+07,4.845694541931152344e+00
1.559155200000000000e+07,4.862651824951171875e+00
1.567158200000000000e+07,4.901045799255371094e+00
1.581247000000000000e+07,4.906322479248046875e+00
1.571706500000000000e+07,4.915013313293457031e+00
1.558703800000000000e+07,4.933618545532226562e+00
1.563656200000000000e+07,5.000131607055664062e+00
1.558091400000000000e+07,5.042025566101074219e+00
1.577386900000000000e+07,5.060999393463134766e+00
1.580004900000000000e+07,5.099527835845947266e+00
1.570108100000000000e+07,5.132461071014404297e+00
1.563827200000000000e+07,5.139451503753662109e+00
1.578385900000000000e+07,5.189380645751953125e+00
1.558592800000000000e+07,5.210133075714111328e+00
1.567458300000000000e+07,5.211854457855224609e+00
1.563887100000000000e+07,5.221454620361328125e+00
1.568752700000000000e+07,5.256143569946289062e+00
1.564052100000000000e+07,5.264907836914062500e+00
1.570168700000000000e+07,5.273533344268798828e+00
1.572247900000000000e+07,5.297124862670898438e+00
1.569089800000000000e+07,5.320221900939941406e+00
1.571398300000000000e+07,5.338892936706542969e+00
1.562250700000000000e+07,5.347496509552001953e+00
1.579656900000000000e+07,5.369742393493652344e+00
1.572150700000000000e+07,5.389859676361083984e+00
1.567877900000000000e+07,5.393152713775634766e+00
1.565903100000000000e+07,5.406562805175781250e+00
1.570431500000000000e+07,5.492199420928955078e+00
1.577025500000000000e+07,5.564465045928955078e+00
1.581276600000000000e+07,5.584968566894531250e+00
1.569049200000000000e+07,5.689064502716064453e+00
1.560935600000000000e+07,5.698402404785156250e+00
1.563266900000000000e+07,5.791538715362548828e+00
1.571124900000000000e+07,5.792263984680175781e+00
1.566601200000000000e+07,5.797433853149414062e+00
1.562550100000000000e+07,5.826870918273925781e+00
1.560907000000000000e+07,5.848999023437500000e+00
1.570768100000000000e+07,5.896098136901855469e+00
1.580521200000000000e+07,5.912427425384521484e+00
1.557239000000000000e+07,5.920999050140380859e+00
1.574849900000000000e+07,6.007643222808837891e+00
1.572977100000000000e+07,6.024819374084472656e+00
1.566883000000000000e+07,6.045801162719726562e+00
1.573294300000000000e+07,6.055356025695800781e+00
1.579331700000000000e+07,6.108114719390869141e+00
1.577378900000000000e+07,6.152160644531250000e+00
1.579985900000000000e+07,6.206881999969482422e+00
1.569243000000000000e+07,6.215603351593017578e+00
1.564357400000000000e+07,6.245361804962158203e+00
1.580754600000000000e+07,6.314334392547607422e+00
1.559369400000000000e+07,6.321419715881347656e+00
1.579389600000000000e+07,6.331103324890136719e+00
1.579681300000000000e+07,6.425054550170898438e+00
1.575005500000000000e+07,6.443071365356445312e+00
1.564789800000000000e+07,6.829751968383789062e+00
1.565722800000000000e+07,6.857498645782470703e+00
1.558306700000000000e+07,6.863869667053222656e+00
1.570550600000000000e+07,6.864876270294189453e+00
1.561197300000000000e+07,6.877177238464355469e+00
1.568327600000000000e+07,6.879504680633544922e+00
1.578208900000000000e+07,6.927980422973632812e+00
1.557543800000000000e+07,6.963017463684082031e+00
1.569115000000000000e+07,7.046952724456787109e+00
1.572577600000000000e+07,7.050209522247314453e+00
1.576548700000000000e+07,7.060533046722412109e+00
1.578920100000000000e+07,7.087089061737060547e+00
1.576877700000000000e+07,7.102022171020507812e+00
1.580980000000000000e+07,7.119046211242675781e+00
1.564937900000000000e+07,7.249383449554443359e+00
1.561734800000000000e+07,7.284344196319580078e+00
1.575457800000000000e+07,7.317209243774414062e+00
1.558617400000000000e+07,7.334630966186523438e+00
1.572064400000000000e+07,7.376473426818847656e+00
1.579611100000000000e+07,7.451808452606201172e+00
1.579132600000000000e+07,7.486575126647949219e+00
1.557307700000000000e+07,7.590661048889160156e+00
1.567980100000000000e+07,7.642807960510253906e+00
1.565546400000000000e+07,7.649592876434326172e+00
1.557236100000000000e+07,7.726426601409912109e+00
1.577958600000000000e+07,7.728153228759765625e+00
1.578769300000000000e+07,7.741740226745605469e+00
1.571129900000000000e+07,7.785131931304931641e+00
1.566629700000000000e+07,7.790255546569824219e+00
1.574163300000000000e+07,7.827265739440917969e+00
1.559101000000000000e+07,7.856364727020263672e+00
1.572500200000000000e+07,7.859970569610595703e+00
1.563662600000000000e+07,7.905904769897460938e+00
1.567690900000000000e+07,7.919860839843750000e+00
1.558036600000000000e+07,7.945926666259765625e+00
1.565228900000000000e+07,7.999669075012207031e+00
1.573762700000000000e+07,8.037991523742675781e+00
1.573015000000000000e+07,8.115458488464355469e+00
1.571163500000000000e+07,8.169465065002441406e+00
1.569466600000000000e+07,8.183443069458007812e+00
1.573799800000000000e+07,8.313897132873535156e+00
1.570704200000000000e+07,8.317895889282226562e+00
1.573510600000000000e+07,8.328409194946289062e+00
1.573116600000000000e+07,8.347449302673339844e+00
1.577949200000000000e+07,8.561583518981933594e+00
1.560868800000000000e+07,8.605112075805664062e+00
1.570054900000000000e+07,8.620430946350097656e+00
1.559277300000000000e+07,8.636845588684082031e+00
1.575213900000000000e+07,8.714510917663574219e+00
1.570458100000000000e+07,8.717722892761230469e+00
1.565031300000000000e+07,8.792517662048339844e+00
1.580181700000000000e+07,8.796786308288574219e+00
1.572052900000000000e+07,8.836792945861816406e+00
1.564652100000000000e+07,8.840358734130859375e+00
1.570676200000000000e+07,8.914193153381347656e+00
1.571144600000000000e+07,8.925110816955566406e+00
1.564557100000000000e+07,8.977956771850585938e+00
1.559291400000000000e+07,9.011498451232910156e+00
1.566461500000000000e+07,9.109169006347656250e+00
1.561583200000000000e+07,9.112667083740234375e+00
1.576772900000000000e+07,9.151576995849609375e+00
1.560891600000000000e+07,9.291551589965820312e+00
1.568472200000000000e+07,9.323922157287597656e+00
1.558187100000000000e+07,9.347454071044921875e+00
1.581527100000000000e+07,9.370951652526855469e+00
1.562010300000000000e+07,9.440213203430175781e+00
1.568821000000000000e+07,9.446449279785156250e+00
1.579889500000000000e+07,9.447142601013183594e+00
1.569213700000000000e+07,9.477738380432128906e+00
1.559023400000000000e+07,9.487981796264648438e+00
1.563250300000000000e+07,9.499691009521484375e+00
1.560097500000000000e+07,9.513280868530273438e+00
1.572937700000000000e+07,9.521125793457031250e+00
1.571197700000000000e+07,9.530378341674804688e+00
1.564244800000000000e+07,9.540542602539062500e+00
1.573288400000000000e+07,9.575695991516113281e+00
1.581336300000000000e+07,9.592157363891601562e+00
1.556599600000000000e+07,9.607812881469726562e+00
1.559616500000000000e+07,9.644996643066406250e+00
1.568667000000000000e+07,9.719683647155761719e+00
1.573067300000000000e+07,9.747678756713867188e+00
1.570945900000000000e+07,9.781055450439453125e+00
1.580147300000000000e+07,9.825420379638671875e+00
1.569827100000000000e+07,9.854353904724121094e+00
1.561567000000000000e+07,9.855851173400878906e+00
1.559679700000000000e+07,9.859549522399902344e+00
1.568805900000000000e+07,9.864681243896484375e+00
1.566867900000000000e+07,9.871795654296875000e+00
1.576998000000000000e+07,9.877261161804199219e+00
1.576690600000000000e+07,9.961502075195312500e+00
1.572035300000000000e+07,9.971364974975585938e+00
1.559383400000000000e+07,1.000265502929687500e+01
1.577377600000000000e+07,1.003232479095458984e+01
1.568064300000000000e+07,1.004039955139160156e+01
1.569015300000000000e+07,1.004820632934570312e+01
1.564659400000000000e+07,1.005563449859619141e+01
1.566394200000000000e+07,1.010993957519531250e+01
1.568175500000000000e+07,1.013252735137939453e+01
1.570203000000000000e+07,1.019534683227539062e+01
1.562083200000000000e+07,1.025785827636718750e+01
1.557751500000000000e+07,1.028127193450927734e+01
1.561140900000000000e+07,1.029887390136718750e+01
1.559395900000000000e+07,1.032361888885498047e+01
1.558801900000000000e+07,1.041304206848144531e+01
1.565266700000000000e+07,1.041511726379394531e+01
1.557543000000000000e+07,1.043860054016113281e+01
1.561168200000000000e+07,1.049441623687744141e+01
1.574229700000000000e+07,1.050296211242675781e+01
1.563898900000000000e+07,1.050469970703125000e+01
1.569746000000000000e+07,1.051130580902099609e+01
1.577920700000000000e+07,1.052013969421386719e+01
1.573400800000000000e+07,1.057244873046875000e+01
1.561706500000000000e+07,1.060973834991455078e+01
1.564806900000000000e+07,1.066372394561767578e+01
1.565565800000000000e+07,1.066558933258056641e+01
1.572150400000000000e+07,1.068718910217285156e+01
1.557777100000000000e+07,1.069229507446289062e+01
1.573651000000000000e+07,1.069591331481933594e+01
1.570030000000000000e+07,1.074660587310791016e+01
1.579569000000000000e+07,1.084973430633544922e+01
1.557514600000000000e+07,1.090474319458007812e+01
1.562057000000000000e+07,1.091882133483886719e+01
1.573642000000000000e+07,1.096783828735351562e+01
1.560998700000000000e+07,1.098627281188964844e+01
1.571287700000000000e+07,1.102516078948974609e+01
1.575234400000000000e+07,1.105304908752441406e+01
1.566501400000000000e+07,1.110101795196533203e+01
1.578157400000000000e+07,1.111215019226074219e+01
1.570663700000000000e+07,1.111796092987060547e+01
1.558618300000000000e+07,1.115841388702392578e+01
1.569983900000000000e+07,1.116439819335937500e+01
1.563201000000000000e+07,1.118533897399902344e+01
1.579420400000000000e+07,1.118866157531738281e+01
1.572646600000000000e+07,1.129234695434570312e+01
1.576509300000000000e+07,1.132955074310302734e+01
1.556571400000000000e+07,1.134244632720947266e+01
1.559299900000000000e+07,1.138218021392822266e+01
1.568090100000000000e+07,1.141129684448242188e+01
1.567962200000000000e+07,1.153668498992919922e+01
1.570823600000000000e+07,1.154374790191650391e+01
1.574869100000000000e+07,1.165875625610351562e+01
1.563145100000000000e+07,1.166331672668457031e+01
1.572781100000000000e+07,1.170693016052246094e+01
1.569240800000000000e+07,1.171248149871826172e+01
1.566745100000000000e+07,1.173169136047363281e+01
1.562459500000000000e+07,1.173270606994628906e+01
1.573954800000000000e+07,1.176659488677978516e+01
1.562366800000000000e+07,1.180379199981689453e+01
1.573754200000000000e+07,1.181867694854736328e+01
1.568399300000000000e+07,1.182210159301757812e+01
1.571248300000000000e+07,1.183940887451171875e+01
1.565186800000000000e+07,1.186317443847656250e+01
1.562736500000000000e+07,1.186806297302246094e+01
1.562485000000000000e+07,1.188023090362548828e+01
1.566026300000000000e+07,1.191045570373535156e+01
1.572398900000000000e+07,1.192487049102783203e+01
1.570051100000000000e+07,1.195272445678710938e+01
1.568691300000000000e+07,1.200975990295410156e+01
1.574864900000000000e+07,1.201896095275878906e+01
1.560798800000000000e+07,1.204549217224121094e+01
1.561825800000000000e+07,1.208176231384277344e+01
1.566087100000000000e+07,1.210860443115234375e+01
1.579336600000000000e+07,1.211968135833740234e+01
1.574843200000000000e+07,1.212393665313720703e+01
1.569453000000000000e+07,1.212485504150390625e+01
1.561529600000000000e+07,1.213315391540527344e+01
1.580423500000000000e+07,1.217820835113525391e+01
1.570450900000000000e+07,1.218038463592529297e+01
1.565146000000000000e+07,1.218227672576904297e+01
1.572616700000000000e+07,1.222422790527343750e+01
1.567263700000000000e+07,1.225302982330322266e+01
1.561517600000000000e+07,1.227730655670166016e+01
1.573790900000000000e+07,1.235317707061767578e+01
1.564445300000000000e+07,1.238909530639648438e+01
1.560579100000000000e+07,1.241557502746582031e+01
1.571325000000000000e+07,1.246087265014648438e+01
1.572852300000000000e+07,1.253136253356933594e+01
1.566039000000000000e+07,1.255171585083007812e+01
1.571608200000000000e+07,1.261867618560791016e+01
1.556816200000000000e+07,1.262527084350585938e+01
1.563645400000000000e+07,1.263362312316894531e+01
1.577858900000000000e+07,1.263639736175537109e+01
1.559944000000000000e+07,1.264403438568115234e+01
1.575257800000000000e+07,1.272558975219726562e+01
1.578388300000000000e+07,1.275713253021240234e+01
1.579776700000000000e+07,1.279151916503906250e+01
1.559481200000000000e+07,1.279473590850830078e+01
1.581371800000000000e+07,1.287559413909912109e+01
1.565462500000000000e+07,1.290474224090576172e+01
1.556991700000000000e+07,1.294426155090332031e+01
1.560975800000000000e+07,1.297632884979248047e+01
1.571316000000000000e+07,1.298398494720458984e+01
1.557099000000000000e+07,1.299091529846191406e+01
1.564305600000000000e+07,1.301086711883544922e+01
1.579641300000000000e+07,1.310562229156494141e+01
1.576271600000000000e+07,1.315461540222167969e+01
1.579194400000000000e+07,1.317127990722656250e+01
1.575746700000000000e+07,1.317607593536376953e+01
1.567198700000000000e+07,1.318445205688476562e+01
1.567289400000000000e+07,1.321889781951904297e+01
1.563227500000000000e+07,1.321929073333740234e+01
1.574898600000000000e+07,1.327036285400390625e+01
1.569628700000000000e+07,1.330144596099853516e+01
1.581319200000000000e+07,1.331191349029541016e+01
1.567374700000000000e+07,1.333323097229003906e+01
1.567615600000000000e+07,1.339128589630126953e+01
1.578722900000000000e+07,1.340573692321777344e+01
1.581071600000000000e+07,1.341109752655029297e+01
1.567592600000000000e+07,1.344606018066406250e+01
1.574200900000000000e+07,1.344815635681152344e+01
1.565777800000000000e+07,1.346846389770507812e+01
1.561870300000000000e+07,1.348035335540771484e+01
1.572890600000000000e+07,1.349502086639404297e+01
1.571762900000000000e+07,1.353627300262451172e+01
1.573158600000000000e+07,1.354030418395996094e+01
1.579210700000000000e+07,1.355021762847900391e+01
1.570188500000000000e+07,1.368194770812988281e+01
1.563126700000000000e+07,1.383678436279296875e+01
1.571892100000000000e+07,1.389840507507324219e+01
1.568150900000000000e+07,1.392037105560302734e+01
1.577692100000000000e+07,1.392927742004394531e+01
1.576954800000000000e+07,1.393949794769287109e+01
1.568268600000000000e+07,1.394523239135742188e+01
1.562442300000000000e+07,1.396018600463867188e+01
1.570591800000000000e+07,1.396163272857666016e+01
1.564440000000000000e+07,1.398404407501220703e+01
1.566559000000000000e+07,1.399313354492187500e+01
1.577649400000000000e+07,1.399555015563964844e+01
1.562531100000000000e+07,1.418966388702392578e+01
1.560587200000000000e+07,1.419413852691650391e+01
1.560356500000000000e+07,1.424949932098388672e+01
1.576492200000000000e+07,1.426669692993164062e+01
1.566052800000000000e+07,1.426883506774902344e+01
1.562321000000000000e+07,1.432630825042724609e+01
1.566014400000000000e+07,1.433512687683105469e+01
1.566215200000000000e+07,1.435733890533447266e+01
1.581544300000000000e+07,1.439535617828369141e+01
1.576310800000000000e+07,1.452408695220947266e+01
1.575938700000000000e+07,1.455403900146484375e+01
1.575653800000000000e+07,1.463250923156738281e+01
1.578822400000000000e+07,1.470195198059082031e+01
1.558726600000000000e+07,1.472029495239257812e+01
1.563875100000000000e+07,1.477621364593505859e+01
1.575913300000000000e+07,1.483048248291015625e+01
1.556791900000000000e+07,1.486654853820800781e+01
1.560655400000000000e+07,1.487645626068115234e+01
1.557668000000000000e+07,1.489774608612060547e+01
1.577834500000000000e+07,1.496392059326171875e+01
1.576829500000000000e+07,1.500169467926025391e+01
1.580526100000000000e+07,1.501900863647460938e+01
1.578961100000000000e+07,1.504990482330322266e+01
1.557379800000000000e+07,1.517788028717041016e+01
1.580562700000000000e+07,1.517805767059326172e+01
1.563652100000000000e+07,1.526127719879150391e+01
1.556786000000000000e+07,1.527351570129394531e+01
1.578986500000000000e+07,1.527525615692138672e+01
1.559927200000000000e+07,1.530603313446044922e+01
1.574775700000000000e+07,1.534586143493652344e+01
1.559861400000000000e+07,1.534838676452636719e+01
1.564608200000000000e+07,1.538211536407470703e+01
1.570925200000000000e+07,1.542221450805664062e+01
1.573653300000000000e+07,1.544638252258300781e+01
1.566472000000000000e+07,1.552029991149902344e+01
1.577393400000000000e+07,1.553807067871093750e+01
1.581504000000000000e+07,1.554652023315429688e+01
1.560419600000000000e+07,1.555862617492675781e+01
1.573028700000000000e+07,1.556252670288085938e+01
1.560413000000000000e+07,1.563395881652832031e+01
1.557560500000000000e+07,1.564654731750488281e+01
1.569423700000000000e+07,1.566446590423583984e+01
1.559770900000000000e+07,1.567301464080810547e+01
1.576726400000000000e+07,1.570013427734375000e+01
1.567064600000000000e+07,1.573133468627929688e+01
1.580055400000000000e+07,1.574854278564453125e+01
1.574580400000000000e+07,1.577734470367431641e+01
1.567323800000000000e+07,1.587805461883544922e+01
1.564487800000000000e+07,1.587894821166992188e+01
1.562975000000000000e+07,1.590651702880859375e+01
1.579552700000000000e+07,1.592096233367919922e+01
1.575054500000000000e+07,1.594200992584228516e+01
1.575355000000000000e+07,1.598536109924316406e+01
1.563559800000000000e+07,1.610884475708007812e+01
1.579507900000000000e+07,1.613175201416015625e+01
1.568444000000000000e+07,1.618092727661132812e+01
1.575847700000000000e+07,1.618275642395019531e+01
1.567739500000000000e+07,1.618923187255859375e+01
1.566285400000000000e+07,1.621105194091796875e+01
1.572485100000000000e+07,1.644295692443847656e+01
1.575793300000000000e+07,1.660632896423339844e+01
1.561004200000000000e+07,1.664808464050292969e+01
1.579176900000000000e+07,1.679665756225585938e+01
1.576173300000000000e+07,1.692678260803222656e+01
1.573457800000000000e+07,1.697405815124511719e+01
1.574537500000000000e+07,1.701957702636718750e+01
1.576618300000000000e+07,1.703710174560546875e+01
1.566888900000000000e+07,1.705231857299804688e+01
1.564916000000000000e+07,1.718859863281250000e+01
1.570760200000000000e+07,1.727840805053710938e+01
1.576115800000000000e+07,1.728696823120117188e+01
1.577342100000000000e+07,1.729200553894042969e+01
1.581048500000000000e+07,1.735530090332031250e+01
1.578623700000000000e+07,1.739043235778808594e+01
1.564293400000000000e+07,1.748982238769531250e+01
1.564173300000000000e+07,1.759011840820312500e+01
1.572072500000000000e+07,1.766983795166015625e+01
1.573533000000000000e+07,1.770408821105957031e+01
1.565265800000000000e+07,1.780785751342773438e+01
1.561799100000000000e+07,1.791569900512695312e+01
1.568826400000000000e+07,1.798262977600097656e+01
1.563394400000000000e+07,1.811683654785156250e+01
1.570214900000000000e+07,1.812862205505371094e+01
1.568763400000000000e+07,1.821212387084960938e+01
1.571174200000000000e+07,1.827009773254394531e+01
1.569934000000000000e+07,1.829159736633300781e+01
1.578844200000000000e+07,1.829252243041992188e+01
1.569271800000000000e+07,1.834579467773437500e+01
1.574404400000000000e+07,1.835216903686523438e+01
1.569612000000000000e+07,1.835788154602050781e+01
1.560496300000000000e+07,1.838351440429687500e+01
1.580286900000000000e+07,1.839210128784179688e+01
1.569923800000000000e+07,1.865678596496582031e+01
1.562124400000000000e+07,1.868346405029296875e+01
1.564887600000000000e+07,1.880287742614746094e+01
1.576673400000000000e+07,1.880640220642089844e+01
1.563360800000000000e+07,1.900410842895507812e+01
1.558372400000000000e+07,1.900893974304199219e+01
1.574427300000000000e+07,1.902229309082031250e+01
